2800	1.667	0.022	3.3
3600	1.667	0.022	3.3
4400	1.667	0.022	3.3
5200	1.667	0.022	3.3
6000	1.667	0.022	3.3
2000	2.5	0.022	3.3
2800	2.5	0.022	3.3
3600	2.5	0.022	3.3
4400	2.5	0.022	3.3
5200	2.5	0.022	3.3
6000	2.5	0.022	3.3
2000	3.334	0.022	3.3
2800	3.334	0.022	3.3
3600	3.334	0.022	3.3
4400	3.334	0.022	3.3
5200	3.334	0.022	3.3
6000	3.334	0.022	3.3
2000	4.17	0.022	3.3
2800	4.17	0.022	3.3
3600	4.17	0.022	3.3
4400	4.17	0.022	3.3
5200	4.17	0.022	3.3
6000	4.17	0.022	3.3
2000	5	0.022	3.3
2800	5	0.022	3.3
3600	5	0.022	3.3
4400	5	0.022	3.3
5200	5	0.022	3.3
6000	5	0.022	3.3
2000	0.8334	0.028	3.3
2800	0.8334	0.028	3.3
3600	0.8334	0.028	3.3
4400	0.8334	0.028	3.3
5200	0.8334	0.028	3.3
6000	0.8334	0.028	3.3
2000	1.667	0.028	3.3
2800	1.667	0.028	3.3
3600	1.667	0.028	3.3
4400	1.667	0.028	3.3
5200	1.667	0.028	3.3
6000	1.667	0.028	3.3
2000	2.5	0.028	3.3
2800	2.5	0.028	3.3
3600	2.5	0.028	3.3
4400	2.5	0.028	3.3
5200	2.5	0.028	3.3
6000	2.5	0.028	3.3
2000	3.334	0.028	3.3
2800	3.334	0.028	3.3
3600	3.334	0.028	3.3
4400	3.334	0.028	3.3
5200	3.334	0.028	3.3
6000	3.334	0.028	3.3
2000	4.17	0.028	3.3
2800	4.17	0.028	3.3
3600	4.17	0.028	3.3
4400	4.17	0.028	3.3
5200	4.17	0.028	3.3
6000	4.17	0.028	3.3
2000	5	0.028	3.3
2800	5	0.028	3.3
3600	5	0.028	3.3
4400	5	0.028	3.3
5200	5	0.028	3.3
6000	5	0.028	3.3
2000	0.8334	0.034	3.3
2800	0.8334	0.034	3.3
3600	0.8334	0.034	3.3
4400	0.8334	0.034	3.3
5200	0.8334	0.034	3.3
6000	0.8334	0.034	3.3
2000	1.667	0.034	3.3
2800	1.667	0.034	3.3
3600	1.667	0.034	3.3
4400	1.667	0.034	3.3
5200	1.667	0.034	3.3
6000	1.667	0.034	3.3
2000	2.5	0.034	3.3
2800	2.5	0.034	3.3
3600	2.5	0.034	3.3
4400	2.5	0.034	3.3
5200	2.5	0.034	3.3
6000	2.5	0.034	3.3
2000	3.334	0.034	3.3
2800	3.334	0.034	3.3
3600	3.334	0.034	3.3
4400	3.334	0.034	3.3
5200	3.334	0.034	3.3
6000	3.334	0.034	3.3
2000	4.17	0.034	3.3
2800	4.17	0.034	3.3
3600	4.17	0.034	3.3
4400	4.17	0.034	3.3
5200	4.17	0.034	3.3
6000	4.17	0.034	3.3
2000	5	0.034	3.3
2800	5	0.034	3.3
3600	5	0.034	3.3
4400	5	0.034	3.3
5200	5	0.034	3.3
6000	5	0.034	3.3
2000	0.8334	0.04	3.3
2800	0.8334	0.04	3.3
3600	0.8334	0.04	3.3
4400	0.8334	0.04	3.3
5200	0.8334	0.04	3.3
6000	0.8334	0.04	3.3
2000	1.667	0.04	3.3
2800	1.667	0.04	3.3
3600	1.667	0.04	3.3
4400	1.667	0.04	3.3
5200	1.667	0.04	3.3
6000	1.667	0.04	3.3
2000	2.5	0.04	3.3
2800	2.5	0.04	3.3
3600	2.5	0.04	3.3
4400	2.5	0.04	3.3
5200	2.5	0.04	3.3
6000	2.5	0.04	3.3
2000	3.334	0.04	3.3
2800	3.334	0.04	3.3
3600	3.334	0.04	3.3
4400	3.334	0.04	3.3
5200	3.334	0.04	3.3
6000	3.334	0.04	3.3
2000	4.17	0.04	3.3
2800	4.17	0.04	3.3
3600	4.17	0.04	3.3
4400	4.17	0.04	3.3
5200	4.17	0.04	3.3
6000	4.17	0.04	3.3
2000	5	0.04	3.3
2800	5	0.04	3.3
3600	5	0.04	3.3
4400	5	0.04	3.3
5200	5	0.04	3.3
6000	5	0.04	3.3
2000	0.8334	0.01	4
2800	0.8334	0.01	4
3600	0.8334	0.01	4
4400	0.8334	0.01	4
5200	0.8334	0.01	4
6000	0.8334	0.01	4
2000	1.667	0.01	4
2800	1.667	0.01	4
3600	1.667	0.01	4
4400	1.667	0.01	4
5200	1.667	0.01	4
6000	1.667	0.01	4
2000	2.5	0.01	4
2800	2.5	0.01	4
3600	2.5	0.01	4
4400	2.5	0.01	4
5200	2.5	0.01	4
6000	2.5	0.01	4
2000	3.334	0.01	4
2800	3.334	0.01	4
3600	3.334	0.01	4
4400	3.334	0.01	4
5200	3.334	0.01	4
6000	3.334	0.01	4
2000	4.17	0.01	4
2800	4.17	0.01	4
3600	4.17	0.01	4
4400	4.17	0.01	4
5200	4.17	0.01	4
6000	4.17	0.01	4
2000	5	0.01	4
2800	5	0.01	4
3600	5	0.01	4
4400	5	0.01	4
5200	5	0.01	4
6000	5	0.01	4
2000	0.8334	0.016	4
2800	0.8334	0.016	4
3600	0.8334	0.016	4
4400	0.8334	0.016	4
5200	0.8334	0.016	4
6000	0.8334	0.016	4
2000	1.667	0.016	4
2800	1.667	0.016	4
3600	1.667	0.016	4
4400	1.667	0.016	4
5200	1.667	0.016	4
6000	1.667	0.016	4
2000	2.5	0.016	4
2800	2.5	0.016	4
3600	2.5	0.016	4
4400	2.5	0.016	4
5200	2.5	0.016	4
6000	2.5	0.016	4
2000	3.334	0.016	4
2800	3.334	0.016	4
3600	3.334	0.016	4
4400	3.334	0.016	4
5200	3.334	0.016	4
6000	3.334	0.016	4
2000	4.17	0.016	4
2800	4.17	0.016	4
3600	4.17	0.016	4
4400	4.17	0.016	4
5200	4.17	0.016	4
6000	4.17	0.016	4
2000	5	0.016	4
2800	5	0.016	4
3600	5	0.016	4
4400	5	0.016	4
5200	5	0.016	4
6000	5	0.016	4
2000	0.8334	0.022	4
2800	0.8334	0.022	4
3600	0.8334	0.022	4
4400	0.8334	0.022	4
5200	0.8334	0.022	4
6000	0.8334	0.022	4
2000	1.667	0.022	4
2800	1.667	0.022	4
3600	1.667	0.022	4
4400	1.667	0.022	4
5200	1.667	0.022	4
6000	1.667	0.022	4
2000	2.5	0.022	4
2800	2.5	0.022	4
3600	2.5	0.022	4
4400	2.5	0.022	4
5200	2.5	0.022	4
6000	2.5	0.022	4
2000	3.334	0.022	4
2800	3.334	0.022	4
3600	3.334	0.022	4
4400	3.334	0.022	4
5200	3.334	0.022	4
6000	3.334	0.022	4
2000	4.17	0.022	4
2800	4.17	0.022	4
3600	4.17	0.022	4
4400	4.17	0.022	4
5200	4.17	0.022	4
6000	4.17	0.022	4
2000	5	0.022	4
2800	5	0.022	4
3600	5	0.022	4
4400	5	0.022	4
5200	5	0.022	4
6000	5	0.022	4
2000	0.8334	0.028	4
2800	0.8334	0.028	4
3600	0.8334	0.028	4
4400	0.8334	0.028	4
5200	0.8334	0.028	4
6000	0.8334	0.028	4
2000	1.667	0.028	4
2800	1.667	0.028	4
3600	1.667	0.028	4
4400	1.667	0.028	4
5200	1.667	0.028	4
6000	1.667	0.028	4
2000	2.5	0.028	4
2800	2.5	0.028	4
3600	2.5	0.028	4
4400	2.5	0.028	4
5200	2.5	0.028	4
6000	2.5	0.028	4
2000	3.334	0.028	4
2800	3.334	0.028	4
3600	3.334	0.028	4
4400	3.334	0.028	4
5200	3.334	0.028	4
6000	3.334	0.028	4
2000	4.17	0.028	4
2800	4.17	0.028	4
3600	4.17	0.028	4
4400	4.17	0.028	4
5200	4.17	0.028	4
6000	4.17	0.028	4
2000	5	0.028	4
2800	5	0.028	4
3600	5	0.028	4
4400	5	0.028	4
5200	5	0.028	4
6000	5	0.028	4
2000	0.8334	0.034	4
2800	0.8334	0.034	4
3600	0.8334	0.034	4
4400	0.8334	0.034	4
5200	0.8334	0.034	4
6000	0.8334	0.034	4
2000	1.667	0.034	4
2800	1.667	0.034	4
3600	1.667	0.034	4
4400	1.667	0.034	4
5200	1.667	0.034	4
6000	1.667	0.034	4
2000	2.5	0.034	4
2800	2.5	0.034	4
3600	2.5	0.034	4
4400	2.5	0.034	4
5200	2.5	0.034	4
6000	2.5	0.034	4
2000	3.334	0.034	4
2800	3.334	0.034	4
3600	3.334	0.034	4
4400	3.334	0.034	4
5200	3.334	0.034	4
6000	3.334	0.034	4
2000	4.17	0.034	4
2800	4.17	0.034	4
3600	4.17	0.034	4
4400	4.17	0.034	4
5200	4.17	0.034	4
6000	4.17	0.034	4
2000	5	0.034	4
2800	5	0.034	4
3600	5	0.034	4
4400	5	0.034	4
5200	5	0.034	4
6000	5	0.034	4
2000	0.8334	0.04	4
2800	0.8334	0.04	4
3600	0.8334	0.04	4
4400	0.8334	0.04	4
5200	0.8334	0.04	4
6000	0.8334	0.04	4
2000	1.667	0.04	4
2800	1.667	0.04	4
3600	1.667	0.04	4
4400	1.667	0.04	4
5200	1.667	0.04	4
6000	1.667	0.04	4
2000	2.5	0.04	4
2800	2.5	0.04	4
3600	2.5	0.04	4
4400	2.5	0.04	4
5200	2.5	0.04	4
6000	2.5	0.04	4
2000	3.334	0.04	4
2800	3.334	0.04	4
3600	3.334	0.04	4
4400	3.334	0.04	4
5200	3.334	0.04	4
6000	3.334	0.04	4
2000	4.17	0.04	4
2800	4.17	0.04	4
3600	4.17	0.04	4
4400	4.17	0.04	4
5200	4.17	0.04	4
6000	4.17	0.04	4
2000	5	0.04	4
2800	5	0.04	4
3600	5	0.04	4
4400	5	0.04	4
5200	5	0.04	4
6000	5	0.04	4

